@id @lat @lon
id74085 6.8 -6.9
id74086 -2.5 38.3
id74087 0.1 -0.1
id74088 -2.1 38.1
id74089 -48.6 -37.7
id74090 -27.1 8.4
id74091 6.6 -6.9
id74092 -2.3 38.3
id74093 6.8 -6.9
id74094 -2.5 38.3
id74095 0.1 -0.1
id74096 -2.1 38.1
id74097 -48.6 -37.7
id74098 -27.1 8.4
id74099 6.6 -6.9
id74100 -2.3 38.3
id74101 6.8 -6.9
id74102 -2.5 38.3
id74103 0.1 -0.1
id74104 -2.1 38.1
id74105 -48.6 -37.7
id74106 -27.1 8.4
id74107 6.6 -6.9
id74108 -2.3 38.3
id74109 6.8 -6.9
id74110 -2.5 38.3
id74111 0.1 -0.1
id74112 -2.1 38.1
id74113 -48.6 -37.7
id74114 -27.1 8.4
id74115 6.6 -6.9
id74116 -2.3 38.3
id74117 6.8 -6.9
id74118 -2.5 38.3
id74119 0.1 -0.1
id74120 -2.1 38.1
id74121 -48.6 -37.7
id74122 -27.1 8.4
id74123 6.6 -6.9
id74124 -2.3 38.3
id74125 6.8 -6.9
id74126 -2.5 38.3
id74127 0.1 -0.1
id74128 -2.1 38.1
id74129 -48.6 -37.7
id74130 -27.1 8.4
id74131 6.6 -6.9
id74132 -2.3 38.3
id74133 6.8 -6.9
id74134 -2.5 38.3
id74135 0.1 -0.1
id74136 -2.1 38.1
id74137 -48.6 -37.7
id74138 -27.1 8.4
id74139 6.6 -6.9
id74140 -2.3 38.3
id74141 6.8 -6.9
id74142 -2.5 38.3
id74143 0.1 -0.1
id74144 -2.1 38.1
id74145 -48.6 -37.7
id74146 -27.1 8.4
id74147 6.6 -6.9
id74148 -2.3 38.3
id74149 6.8 -6.9
id74150 -2.5 38.3
id74151 0.1 -0.1
id74152 -2.1 38.1
id74153 -48.6 -37.7
id74154 -27.1 8.4
id74155 6.6 -6.9
id74156 -2.3 38.3
id74157 6.8 -6.9
id74158 -2.5 38.3
id74159 0.1 -0.1
id74160 -2.1 38.1
id74161 -48.6 -37.7
id74162 -27.1 8.4
id74163 6.6 -6.9
id74164 -2.3 38.3
id74165 6.8 -6.9
id74166 -2.5 38.3
id74167 0.1 -0.1
id74168 -2.1 38.1
id74169 -48.6 -37.7
id74170 -27.1 8.4
id74171 6.6 -6.9
id74172 -2.3 38.3
id74173 6.8 -6.9
id74174 -2.5 38.3
id74175 0.1 -0.1
id74176 -2.1 38.1
id74177 -48.6 -37.7
id74178 -27.1 8.4
id74179 6.6 -6.9
id74180 -2.3 38.3
id74181 6.8 -6.9
id74182 -2.5 38.3
id74183 0.1 -0.1
id74184 -2.1 38.1
id74185 -48.6 -37.7
id74186 -27.1 8.4
id74187 6.6 -6.9
id74188 -2.3 38.3
id74189 6.8 -6.9
id74190 -2.5 38.3
id74191 0.1 -0.1
id74192 -2.1 38.1
id74193 -48.6 -37.7
id74194 -27.1 8.4
id74195 6.6 -6.9
id74196 -2.3 38.3
id74197 6.8 -6.9
id74198 -2.5 38.3
id74199 0.1 -0.1
id74200 -2.1 38.1
id74201 -48.6 -37.7
id74202 -27.1 8.4
id74203 6.6 -6.9
id74204 -2.3 38.3
id74205 6.8 -6.9
id74206 -2.5 38.3
id74207 0.1 -0.1
id74208 -2.1 38.1
id74209 -48.6 -37.7
id74210 -27.1 8.4
id74211 6.6 -6.9
id74212 -2.3 38.3
id74213 6.8 -6.9
id74214 -2.5 38.3
id74215 0.1 -0.1
id74216 -2.1 38.1
id74217 -48.6 -37.7
id74218 -27.1 8.4
id74219 6.6 -6.9
id74220 -2.3 38.3
id74221 6.8 -6.9
id74222 -2.5 38.3
id74223 0.1 -0.1
id74224 -2.1 38.1
id74225 -48.6 -37.7
id74226 -27.1 8.4
id74227 6.6 -6.9
id74228 -2.3 38.3
id74229 6.8 -6.9
id74230 -2.5 38.3
id74231 0.1 -0.1
id74232 -2.1 38.1
id74233 -48.6 -37.7
id74234 -27.1 8.4
id74235 6.6 -6.9
id74236 -2.3 38.3
id74237 6.8 -6.9
id74238 -2.5 38.3
id74239 0.1 -0.1
id74240 -2.1 38.1
id74241 -48.6 -37.7
id74242 -27.1 8.4
id74243 6.6 -6.9
id74244 -2.3 38.3
id74245 6.8 -6.9
id74246 -2.5 38.3
id74247 0.1 -0.1
id74248 -2.1 38.1
id74249 -48.6 -37.7
id74250 -27.1 8.4
id74251 6.6 -6.9
id74252 -2.3 38.3
id74253 6.8 -6.9
id74254 -2.5 38.3
id74255 0.1 -0.1
id74256 -2.1 38.1
id74257 -48.6 -37.7
id74258 -27.1 8.4
id74259 6.6 -6.9
id74260 -2.3 38.3
id74261 6.8 -6.9
id74262 -2.5 38.3
id74263 0.1 -0.1
id74264 -2.1 38.1
id74265 -48.6 -37.7
id74266 -27.1 8.4
id74267 6.6 -6.9
id74268 -2.3 38.3
id74269 6.8 -6.9
id74270 -2.5 38.3
id74271 0.1 -0.1
id74272 -2.1 38.1
id74273 -48.6 -37.7
id74274 -27.1 8.4
id74275 6.6 -6.9
id74276 -2.3 38.3
id74277 6.8 -6.9
id74278 -2.5 38.3
id74279 0.1 -0.1
id74280 -2.1 38.1
id74281 -48.6 -37.7
id74282 -27.1 8.4
id74283 6.6 -6.9
id74284 -2.3 38.3
id74285 6.8 -6.9
id74286 -2.5 38.3
id74287 0.1 -0.1
id74288 -2.1 38.1
id74289 -48.6 -37.7
id74290 -27.1 8.4
id74291 6.6 -6.9
id74292 -2.3 38.3
id74293 6.8 -6.9
id74294 -2.5 38.3
id74295 0.1 -0.1
id74296 -2.1 38.1
id74297 -48.6 -37.7
id74298 -27.1 8.4
id74299 6.6 -6.9
id74300 -2.3 38.3
id74301 6.8 -6.9
id74302 -2.5 38.3
id74303 0.1 -0.1
id74304 -2.1 38.1
id74305 -48.6 -37.7
id74306 -27.1 8.4
id74307 6.6 -6.9
id74308 -2.3 38.3
id74309 6.8 -6.9
id74310 -2.5 38.3
id74311 0.1 -0.1
id74312 -2.1 38.1
id74313 -48.6 -37.7
id74314 -27.1 8.4
id74315 6.6 -6.9
id74316 -2.3 38.3
id74317 6.8 -6.9
id74318 -2.5 38.3
id74319 0.1 -0.1
id74320 -2.1 38.1
id74321 -48.6 -37.7
id74322 -27.1 8.4
id74323 6.6 -6.9
id74324 -2.3 38.3
id74325 6.8 -6.9
id74326 -2.5 38.3
id74327 0.1 -0.1
id74328 -2.1 38.1
id74329 -48.6 -37.7
id74330 -27.1 8.4
id74331 6.6 -6.9
id74332 -2.3 38.3
id74333 6.8 -6.9
id74334 -2.5 38.3
id74335 0.1 -0.1
id74336 -2.1 38.1
id74337 -48.6 -37.7
id74338 -27.1 8.4
id74339 6.6 -6.9
id74340 -2.3 38.3
id74341 6.8 -6.9
id74342 -2.5 38.3
id74343 0.1 -0.1
id74344 -2.1 38.1
id74345 -48.6 -37.7
id74346 -27.1 8.4
id74347 6.6 -6.9
id74348 -2.3 38.3
id74349 6.8 -6.9
id74350 -2.5 38.3
id74351 0.1 -0.1
id74352 -2.1 38.1
id74353 -48.6 -37.7
id74354 -27.1 8.4
id74355 6.6 -6.9
id74356 -2.3 38.3
id74357 6.8 -6.9
id74358 -2.5 38.3
id74359 0.1 -0.1
id74360 -2.1 38.1
id74361 -48.6 -37.7
id74362 -27.1 8.4
id74363 6.6 -6.9
id74364 -2.3 38.3
id74365 6.8 -6.9
id74366 -2.5 38.3
id74367 0.1 -0.1
id74368 -2.1 38.1
id74369 -48.6 -37.7
id74370 -27.1 8.4
id74371 6.6 -6.9
id74372 -2.3 38.3
id74373 6.8 -6.9
id74374 -2.5 38.3
id74375 0.1 -0.1
id74376 -2.1 38.1
id74377 -48.6 -37.7
id74378 -27.1 8.4
id74379 6.6 -6.9
id74380 -2.3 38.3
id74381 6.8 -6.9
id74382 -2.5 38.3
id74383 0.1 -0.1
id74384 -2.1 38.1
id74385 -48.6 -37.7
id74386 -27.1 8.4
id74387 6.6 -6.9
id74388 -2.3 38.3
id74389 6.8 -6.9
id74390 -2.5 38.3
id74391 0.1 -0.1
id74392 -2.1 38.1
id74393 -48.6 -37.7
id74394 -27.1 8.4
id74395 6.6 -6.9
id74396 -2.3 38.3
id74397 6.8 -6.9
id74398 -2.5 38.3
id74399 0.1 -0.1
id74400 -2.1 38.1
id74401 -48.6 -37.7
id74402 -27.1 8.4
id74403 6.6 -6.9
id74404 -2.3 38.3
id74405 6.8 -6.9
id74406 -2.5 38.3
id74407 0.1 -0.1
id74408 -2.1 38.1
id74409 -48.6 -37.7
id74410 -27.1 8.4
id74411 6.6 -6.9
id74412 -2.3 38.3
id74413 6.8 -6.9
id74414 -2.5 38.3
id74415 0.1 -0.1
id74416 -2.1 38.1
id74417 -48.6 -37.7
id74418 -27.1 8.4
id74419 6.6 -6.9
id74420 -2.3 38.3
id74421 6.8 -6.9
id74422 -2.5 38.3
id74423 0.1 -0.1
id74424 -2.1 38.1
id74425 -48.6 -37.7
id74426 -27.1 8.4
id74427 6.6 -6.9
id74428 -2.3 38.3
id74429 6.8 -6.9
id74430 -2.5 38.3
id74431 0.1 -0.1
id74432 -2.1 38.1
id74433 -48.6 -37.7
id74434 -27.1 8.4
id74435 6.6 -6.9
id74436 -2.3 38.3
id74437 6.8 -6.9
id74438 -2.5 38.3
id74439 0.1 -0.1
id74440 -2.1 38.1
id74441 -48.6 -37.7
id74442 -27.1 8.4
id74443 6.6 -6.9
id74444 -2.3 38.3
id74445 6.8 -6.9
id74446 -2.5 38.3
id74447 0.1 -0.1
id74448 -2.1 38.1
id74449 -48.6 -37.7
id74450 -27.1 8.4
id74451 6.6 -6.9
id74452 -2.3 38.3
id74453 6.8 -6.9
id74454 -2.5 38.3
id74455 0.1 -0.1
id74456 -2.1 38.1
id74457 -48.6 -37.7
id74458 -27.1 8.4
id74459 6.6 -6.9
id74460 -2.3 38.3
id74461 6.8 -6.9
id74462 -2.5 38.3
id74463 0.1 -0.1
id74464 -2.1 38.1
id74465 -48.6 -37.7
id74466 -27.1 8.4
id74467 6.6 -6.9
id74468 -2.3 38.3
id74469 6.8 -6.9
id74470 -2.5 38.3
id74471 0.1 -0.1
id74472 -2.1 38.1
id74473 -48.6 -37.7
id74474 -27.1 8.4
id74475 6.6 -6.9
id74476 -2.3 38.3
id74477 6.8 -6.9
id74478 -2.5 38.3
id74479 0.1 -0.1
id74480 -2.1 38.1
id74481 -48.6 -37.7
id74482 -27.1 8.4
id74483 6.6 -6.9
id74484 -2.3 38.3
id74485 6.8 -6.9
id74486 -2.5 38.3
id74487 0.1 -0.1
id74488 -2.1 38.1
id74489 -48.6 -37.7
id74490 -27.1 8.4
id74491 6.6 -6.9
id74492 -2.3 38.3
id74493 6.8 -6.9
id74494 -2.5 38.3
id74495 0.1 -0.1
id74496 -2.1 38.1
id74497 -48.6 -37.7
id74498 -27.1 8.4
id74499 6.6 -6.9
id74500 -2.3 38.3
id74501 6.8 -6.9
id74502 -2.5 38.3
id74503 0.1 -0.1
id74504 -2.1 38.1
id74505 -48.6 -37.7
id74506 -27.1 8.4
id74507 6.6 -6.9
id74508 -2.3 38.3
id74509 6.8 -6.9
id74510 -2.5 38.3
id74511 0.1 -0.1
id74512 -2.1 38.1
id74513 -48.6 -37.7
id74514 -27.1 8.4
id74515 6.6 -6.9
id74516 -2.3 38.3
id74517 6.8 -6.9
id74518 -2.5 38.3
id74519 0.1 -0.1
id74520 -2.1 38.1
id74521 -48.6 -37.7
id74522 -27.1 8.4
id74523 6.6 -6.9
id74524 -2.3 38.3
id74525 6.8 -6.9
id74526 -2.5 38.3
id74527 0.1 -0.1
id74528 -2.1 38.1
id74529 -48.6 -37.7
id74530 -27.1 8.4
id74531 6.6 -6.9
id74532 -2.3 38.3
id74533 6.8 -6.9
id74534 -2.5 38.3
id74535 0.1 -0.1
id74536 -2.1 38.1
id74537 -48.6 -37.7
id74538 -27.1 8.4
id74539 6.6 -6.9
id74540 -2.3 38.3
id74541 6.8 -6.9
id74542 -2.5 38.3
id74543 0.1 -0.1
id74544 -2.1 38.1
id74545 -48.6 -37.7
id74546 -27.1 8.4
id74547 6.6 -6.9
id74548 -2.3 38.3
id74549 6.8 -6.9
id74550 -2.5 38.3
id74551 0.1 -0.1
id74552 -2.1 38.1
id74553 -48.6 -37.7
id74554 -27.1 8.4
id74555 6.6 -6.9
id74556 -2.3 38.3
id74557 6.8 -6.9
id74558 -2.5 38.3
id74559 0.1 -0.1
id74560 -2.1 38.1
id74561 -48.6 -37.7
id74562 -27.1 8.4
id74563 6.6 -6.9
id74564 -2.3 38.3
id74565 6.8 -6.9
id74566 -2.5 38.3
id74567 0.1 -0.1
id74568 -2.1 38.1
id74569 -48.6 -37.7
id74570 -27.1 8.4
id74571 6.6 -6.9
id74572 -2.3 38.3
id74573 6.8 -6.9
id74574 -2.5 38.3
id74575 0.1 -0.1
id74576 -2.1 38.1
id74577 -48.6 -37.7
id74578 -27.1 8.4
id74579 6.6 -6.9
id74580 -2.3 38.3
id74581 6.8 -6.9
id74582 -2.5 38.3
id74583 0.1 -0.1
id74584 -2.1 38.1
id74585 -48.6 -37.7
id74586 -27.1 8.4
id74587 6.6 -6.9
id74588 -2.3 38.3
id74589 6.8 -6.9
id74590 -2.5 38.3
id74591 0.1 -0.1
id74592 -2.1 38.1
id74593 -48.6 -37.7
id74594 -27.1 8.4
id74595 6.6 -6.9
id74596 -2.3 38.3
id74597 6.8 -6.9
id74598 -2.5 38.3
id74599 0.1 -0.1
id74600 -2.1 38.1
id74601 -48.6 -37.7
id74602 -27.1 8.4
id74603 6.6 -6.9
id74604 -2.3 38.3
id74605 6.8 -6.9
id74606 -2.5 38.3
id74607 0.1 -0.1
id74608 -2.1 38.1
id74609 -48.6 -37.7
id74610 -27.1 8.4
id74611 6.6 -6.9
id74612 -2.3 38.3
id74613 6.8 -6.9
id74614 -2.5 38.3
id74615 0.1 -0.1
id74616 -2.1 38.1
id74617 -48.6 -37.7
id74618 -27.1 8.4
id74619 6.6 -6.9
id74620 -2.3 38.3
id74621 6.8 -6.9
id74622 -2.5 38.3
id74623 0.1 -0.1
id74624 -2.1 38.1
id74625 -48.6 -37.7
id74626 -27.1 8.4
id74627 6.6 -6.9
id74628 -2.3 38.3
id74629 6.8 -6.9
id74630 -2.5 38.3
id74631 0.1 -0.1
id74632 -2.1 38.1
id74633 -48.6 -37.7
id74634 -27.1 8.4
id74635 6.6 -6.9
id74636 -2.3 38.3
id74637 6.8 -6.9
id74638 -2.5 38.3
id74639 0.1 -0.1
id74640 -2.1 38.1
id74641 -48.6 -37.7
id74642 -27.1 8.4
id74643 6.6 -6.9
id74644 -2.3 38.3
id74645 6.8 -6.9
id74646 -2.5 38.3
id74647 0.1 -0.1
id74648 -2.1 38.1
id74649 -48.6 -37.7
id74650 -27.1 8.4
id74651 6.6 -6.9
id74652 -2.3 38.3
id74653 6.8 -6.9
id74654 -2.5 38.3
id74655 0.1 -0.1
id74656 -2.1 38.1
id74657 -48.6 -37.7
id74658 -27.1 8.4
id74659 6.6 -6.9
id74660 -2.3 38.3
id74661 6.8 -6.9
id74662 -2.5 38.3
id74663 0.1 -0.1
id74664 -2.1 38.1
id74665 -48.6 -37.7
id74666 -27.1 8.4
id74667 6.6 -6.9
id74668 -2.3 38.3
id74669 6.8 -6.9
id74670 -2.5 38.3
id74671 0.1 -0.1
id74672 -2.1 38.1
id74673 -48.6 -37.7
id74674 -27.1 8.4
id74675 6.6 -6.9
id74676 -2.3 38.3
id74677 6.8 -6.9
id74678 -2.5 38.3
id74679 0.1 -0.1
id74680 -2.1 38.1
id74681 -48.6 -37.7
id74682 -27.1 8.4
id74683 6.6 -6.9
id74684 -2.3 38.3
id74685 6.8 -6.9
id74686 -2.5 38.3
id74687 0.1 -0.1
id74688 -2.1 38.1
id74689 -48.6 -37.7
id74690 -27.1 8.4
id74691 6.6 -6.9
id74692 -2.3 38.3
id74693 6.8 -6.9
id74694 -2.5 38.3
id74695 0.1 -0.1
id74696 -2.1 38.1
id74697 -48.6 -37.7
id74698 -27.1 8.4
id74699 6.6 -6.9
id74700 -2.3 38.3
id74701 6.8 -6.9
id74702 -2.5 38.3
id74703 0.1 -0.1
id74704 -2.1 38.1
id74705 -48.6 -37.7
id74706 -27.1 8.4
id74707 6.6 -6.9
id74708 -2.3 38.3
id74709 6.8 -6.9
id74710 -2.5 38.3
id74711 0.1 -0.1
id74712 -2.1 38.1
id74713 -48.6 -37.7
id74714 -27.1 8.4
id74715 6.6 -6.9
id74716 -2.3 38.3
id74717 6.8 -6.9
id74718 -2.5 38.3
id74719 0.1 -0.1
id74720 -2.1 38.1
id74721 -48.6 -37.7
id74722 -27.1 8.4
id74723 6.6 -6.9
id74724 -2.3 38.3
id74725 6.8 -6.9
id74726 -2.5 38.3
id74727 0.1 -0.1
id74728 -2.1 38.1
id74729 -48.6 -37.7
id74730 -27.1 8.4
id74731 6.6 -6.9
id74732 -2.3 38.3
id74733 6.8 -6.9
id74734 -2.5 38.3
id74735 0.1 -0.1
id74736 -2.1 38.1
id74737 -48.6 -37.7
id74738 -27.1 8.4
id74739 6.6 -6.9
id74740 -2.3 38.3
id74741 6.8 -6.9
id74742 -2.5 38.3
id74743 0.1 -0.1
id74744 -2.1 38.1
id74745 -48.6 -37.7
id74746 -27.1 8.4
id74747 6.6 -6.9
id74748 -2.3 38.3
id74749 6.8 -6.9
id74750 -2.5 38.3
id74751 0.1 -0.1
id74752 -2.1 38.1
id74753 -48.6 -37.7
id74754 -27.1 8.4
id74755 6.6 -6.9
id74756 -2.3 38.3
id74757 6.8 -6.9
id74758 -2.5 38.3
id74759 0.1 -0.1
id74760 -2.1 38.1
id74761 -48.6 -37.7
id74762 -27.1 8.4
id74763 6.6 -6.9
id74764 -2.3 38.3
id74765 6.8 -6.9
id74766 -2.5 38.3
id74767 0.1 -0.1
id74768 -2.1 38.1
id74769 -48.6 -37.7
id74770 -27.1 8.4
id74771 6.6 -6.9
id74772 -2.3 38.3
id74773 6.8 -6.9
id74774 -2.5 38.3
id74775 0.1 -0.1
id74776 -2.1 38.1
id74777 -48.6 -37.7
id74778 -27.1 8.4
id74779 6.6 -6.9
id74780 -2.3 38.3
id74781 6.8 -6.9
id74782 -2.5 38.3
id74783 0.1 -0.1
id74784 -2.1 38.1
id74785 -48.6 -37.7
id74786 -27.1 8.4
id74787 6.6 -6.9
id74788 -2.3 38.3
id74789 6.8 -6.9
id74790 -2.5 38.3
id74791 0.1 -0.1
id74792 -2.1 38.1
id74793 -48.6 -37.7
id74794 -27.1 8.4
id74795 6.6 -6.9
id74796 -2.3 38.3
id74797 6.8 -6.9
id74798 -2.5 38.3
id74799 0.1 -0.1
id74800 -2.1 38.1
id74801 -48.6 -37.7
id74802 -27.1 8.4
id74803 6.6 -6.9
id74804 -2.3 38.3
id74805 6.8 -6.9
id74806 -2.5 38.3
id74807 0.1 -0.1
id74808 -2.1 38.1
id74809 -48.6 -37.7
id74810 -27.1 8.4
id74811 6.6 -6.9
id74812 -2.3 38.3
id74813 6.8 -6.9
id74814 -2.5 38.3
id74815 0.1 -0.1
id74816 -2.1 38.1
id74817 -48.6 -37.7
id74818 -27.1 8.4
id74819 6.6 -6.9
id74820 -2.3 38.3
id74821 6.8 -6.9
id74822 -2.5 38.3
id74823 0.1 -0.1
id74824 -2.1 38.1
id74825 -48.6 -37.7
id74826 -27.1 8.4
id74827 6.6 -6.9
id74828 -2.3 38.3
id74829 6.8 -6.9
id74830 -2.5 38.3
id74831 0.1 -0.1
id74832 -2.1 38.1
id74833 -48.6 -37.7
id74834 -27.1 8.4
id74835 6.6 -6.9
id74836 -2.3 38.3
id74837 6.8 -6.9
id74838 -2.5 38.3
id74839 0.1 -0.1
id74840 -2.1 38.1
id74841 -48.6 -37.7
id74842 -27.1 8.4
id74843 6.6 -6.9
id74844 -2.3 38.3
id74845 6.8 -6.9
id74846 -2.5 38.3
id74847 0.1 -0.1
id74848 -2.1 38.1
id74849 -48.6 -37.7
id74850 -27.1 8.4
id74851 6.6 -6.9
id74852 -2.3 38.3
id74853 6.8 -6.9
id74854 -2.5 38.3
id74855 0.1 -0.1
id74856 -2.1 38.1
id74857 -48.6 -37.7
id74858 -27.1 8.4
id74859 6.6 -6.9
id74860 -2.3 38.3
id74861 6.8 -6.9
id74862 -2.5 38.3
id74863 0.1 -0.1
id74864 -2.1 38.1
id74865 -48.6 -37.7
id74866 -27.1 8.4
id74867 6.6 -6.9
id74868 -2.3 38.3
id74869 6.8 -6.9
id74870 -2.5 38.3
id74871 0.1 -0.1
id74872 -2.1 38.1
id74873 -48.6 -37.7
id74874 -27.1 8.4
id74875 6.6 -6.9
id74876 -2.3 38.3
id74877 6.8 -6.9
id74878 -2.5 38.3
id74879 0.1 -0.1
id74880 -2.1 38.1
id74881 -48.6 -37.7
id74882 -27.1 8.4
id74883 6.6 -6.9
id74884 -2.3 38.3
id74885 6.8 -6.9
id74886 -2.5 38.3
id74887 0.1 -0.1
id74888 -2.1 38.1
id74889 -48.6 -37.7
id74890 -27.1 8.4
id74891 6.6 -6.9
id74892 -2.3 38.3
id74893 6.8 -6.9
id74894 -2.5 38.3
id74895 0.1 -0.1
id74896 -2.1 38.1
id74897 -48.6 -37.7
id74898 -27.1 8.4
id74899 6.6 -6.9
id74900 -2.3 38.3
id74901 6.8 -6.9
id74902 -2.5 38.3
id74903 0.1 -0.1
id74904 -2.1 38.1
id74905 -48.6 -37.7
id74906 -27.1 8.4
id74907 6.6 -6.9
id74908 -2.3 38.3
id74909 6.8 -6.9
id74910 -2.5 38.3
id74911 0.1 -0.1
id74912 -2.1 38.1
id74913 -48.6 -37.7
id74914 -27.1 8.4
id74915 6.6 -6.9
id74916 -2.3 38.3
id74917 6.8 -6.9
id74918 -2.5 38.3
id74919 0.1 -0.1
id74920 -2.1 38.1
id74921 -48.6 -37.7
id74922 -27.1 8.4
id74923 6.6 -6.9
id74924 -2.3 38.3
id74925 6.8 -6.9
id74926 -2.5 38.3
id74927 0.1 -0.1
id74928 -2.1 38.1
id74929 -48.6 -37.7
id74930 -27.1 8.4
id74931 6.6 -6.9
id74932 -2.3 38.3
id74933 6.8 -6.9
id74934 -2.5 38.3
id74935 0.1 -0.1
id74936 -2.1 38.1
id74937 -48.6 -37.7
id74938 -27.1 8.4
id74939 6.6 -6.9
id74940 -2.3 38.3
id74941 6.8 -6.9
id74942 -2.5 38.3
id74943 0.1 -0.1
id74944 -2.1 38.1
id74945 -48.6 -37.7
id74946 -27.1 8.4
id74947 6.6 -6.9
id74948 -2.3 38.3
id74949 6.8 -6.9
id74950 -2.5 38.3
id74951 0.1 -0.1
id74952 -2.1 38.1
id74953 -48.6 -37.7
id74954 -27.1 8.4
id74955 6.6 -6.9
id74956 -2.3 38.3
id74957 6.8 -6.9
id74958 -2.5 38.3
id74959 0.1 -0.1
id74960 -2.1 38.1
id74961 -48.6 -37.7
id74962 -27.1 8.4
id74963 6.6 -6.9
id74964 -2.3 38.3
id74965 6.8 -6.9
id74966 -2.5 38.3
id74967 0.1 -0.1
id74968 -2.1 38.1
id74969 -48.6 -37.7
id74970 -27.1 8.4
id74971 6.6 -6.9
id74972 -2.3 38.3
id74973 6.8 -6.9
id74974 -2.5 38.3
id74975 0.1 -0.1
id74976 -2.1 38.1
id74977 -48.6 -37.7
id74978 -27.1 8.4
id74979 6.6 -6.9
id74980 -2.3 38.3
id74981 6.8 -6.9
id74982 -2.5 38.3
id74983 0.1 -0.1
id74984 -2.1 38.1
id74985 -48.6 -37.7
id74986 -27.1 8.4
id74987 6.6 -6.9
id74988 -2.3 38.3
id74989 6.8 -6.9
id74990 -2.5 38.3
id74991 0.1 -0.1
id74992 -2.1 38.1
id74993 -48.6 -37.7
id74994 -27.1 8.4
id74995 6.6 -6.9
id74996 -2.3 38.3
id74997 6.8 -6.9
id74998 -2.5 38.3
id74999 0.1 -0.1
id75000 -2.1 38.1
id75001 -48.6 -37.7
id75002 -27.1 8.4
id75003 6.6 -6.9
id75004 -2.3 38.3
id75005 6.8 -6.9
id75006 -2.5 38.3
id75007 0.1 -0.1
id75008 -2.1 38.1
id75009 -48.6 -37.7
id75010 -27.1 8.4
id75011 6.6 -6.9
id75012 -2.3 38.3
id75013 6.8 -6.9
id75014 -2.5 38.3
id75015 0.1 -0.1
id75016 -2.1 38.1
id75017 -48.6 -37.7
id75018 -27.1 8.4
id75019 6.6 -6.9
id75020 -2.3 38.3
id75021 6.8 -6.9
id75022 -2.5 38.3
id75023 0.1 -0.1
id75024 -2.1 38.1
id75025 -48.6 -37.7
id75026 -27.1 8.4
id75027 6.6 -6.9
id75028 -2.3 38.3
id75029 6.8 -6.9
id75030 -2.5 38.3
id75031 0.1 -0.1
id75032 -2.1 38.1
id75033 -48.6 -37.7
id75034 -27.1 8.4
id75035 6.6 -6.9
id75036 -2.3 38.3
id75037 6.8 -6.9
id75038 -2.5 38.3
id75039 0.1 -0.1
id75040 -2.1 38.1
id75041 -48.6 -37.7
id75042 -27.1 8.4
id75043 6.6 -6.9
id75044 -2.3 38.3
id75045 6.8 -6.9
id75046 -2.5 38.3
id75047 0.1 -0.1
id75048 -2.1 38.1
id75049 -48.6 -37.7
id75050 -27.1 8.4
id75051 6.6 -6.9
id75052 -2.3 38.3
id75053 6.8 -6.9
id75054 -2.5 38.3
id75055 0.1 -0.1
id75056 -2.1 38.1
id75057 -48.6 -37.7
id75058 -27.1 8.4
id75059 6.6 -6.9
id75060 -2.3 38.3
id75061 6.8 -6.9
id75062 -2.5 38.3
id75063 0.1 -0.1
id75064 -2.1 38.1
id75065 -48.6 -37.7
id75066 -27.1 8.4
id75067 6.6 -6.9
id75068 -2.3 38.3
id75069 6.8 -6.9
id75070 -2.5 38.3
id75071 0.1 -0.1
id75072 -2.1 38.1
id75073 -48.6 -37.7
id75074 -27.1 8.4
id75075 6.6 -6.9
id75076 -2.3 38.3
id75077 6.8 -6.9
id75078 -2.5 38.3
id75079 0.1 -0.1
id75080 -2.1 38.1
id75081 -48.6 -37.7
id75082 -27.1 8.4
id75083 6.6 -6.9
id75084 -2.3 38.3
id75085 6.8 -6.9
id75086 -2.5 38.3
id75087 0.1 -0.1
id75088 -2.1 38.1
id75089 -48.6 -37.7
id75090 -27.1 8.4
id75091 6.6 -6.9
id75092 -2.3 38.3
id75093 6.8 -6.9
id75094 -2.5 38.3
id75095 0.1 -0.1
id75096 -2.1 38.1
id75097 -48.6 -37.7
id75098 -27.1 8.4
id75099 6.6 -6.9
id75100 -2.3 38.3
id75101 6.8 -6.9
id75102 -2.5 38.3
id75103 0.1 -0.1
id75104 -2.1 38.1
id75105 -48.6 -37.7
id75106 -27.1 8.4
id75107 6.6 -6.9
id75108 -2.3 38.3
id75109 6.8 -6.9
id75110 -2.5 38.3
id75111 0.1 -0.1
id75112 -2.1 38.1
id75113 -48.6 -37.7
id75114 -27.1 8.4
id75115 6.6 -6.9
id75116 -2.3 38.3
id75117 6.8 -6.9
id75118 -2.5 38.3
id75119 0.1 -0.1
id75120 -2.1 38.1
id75121 -48.6 -37.7
id75122 -27.1 8.4
id75123 6.6 -6.9
id75124 -2.3 38.3
id75125 6.8 -6.9
id75126 -2.5 38.3
id75127 0.1 -0.1
id75128 -2.1 38.1
id75129 -48.6 -37.7
id75130 -27.1 8.4
id75131 6.6 -6.9
id75132 -2.3 38.3
id75133 6.8 -6.9
id75134 -2.5 38.3
id75135 0.1 -0.1
id75136 -2.1 38.1
id75137 -48.6 -37.7
id75138 -27.1 8.4
id75139 6.6 -6.9
id75140 -2.3 38.3
id75141 6.8 -6.9
id75142 -2.5 38.3
id75143 0.1 -0.1
id75144 -2.1 38.1
id75145 -48.6 -37.7
id75146 -27.1 8.4
id75147 6.6 -6.9
id75148 -2.3 38.3
id75149 6.8 -6.9
id75150 -2.5 38.3
